824831,Epidemiology applied to nutrition.,"Agriculture;Child;Child, Preschool;Community Health Services;Developing Countries;Disasters;Disease Outbreaks;Female;Food Supply;Food, Fortified;Foodborne Diseases;Humans;Infant;Legislation, Drug;Nutrition Disorders;Nutrition Surveys;Population Surveillance;Pregnancy;Protein-Energy Malnutrition;Starvation"
829495,Intracavitary echoes in patients with mitral prosthetic valves.,Echocardiography;Heart Valve Prosthesis;Humans;Mitral Valve;Mitral Valve Insufficiency
859721,[Intelligence prognosis for autistic children (author's transl)].,"Adolescent;Autistic Disorder;Child;Child, Preschool;Female;Humans;Intelligence Tests;Male;Prognosis;Social Adjustment;Verbal Behavior"
857993,Hepatic encephalopathy.,Electroencephalography;Hepatic Encephalopathy;Humans;Neurotic Disorders
856648,A test of the hypothesis that the rate of fall in glucose concentration triggers counterregulatory hormonal responses in man.,Blood Glucose;Catecholamines;Glucagon;Growth Hormone;Hormones;Humans;Hydrocortisone;Insulin;Male
858223,Necropsy of animals for scientific research.,Animals;Autopsy;Cricetinae;Dissection;Female;Fixatives;Guinea Pigs;Male;Mice;Rabbits;Rats;Species Specificity
855732,A new assay for the determination of phosphoribosylamine.,Amidophosphoribosyltransferase;Amino Sugars;Ammonia;Cysteine;Female;Glutamine;Histocytochemistry;Humans;Pentosephosphates;Pentosyltransferases;Placenta;Pregnancy;Ribosemonophosphates;Structure-Activity Relationship
887856,[Pulmonary function tests in young cigarette smokers (author's transl)].,Adolescent;Adult;Female;Humans;Male;Nicotine;Respiratory Function Tests;Respiratory Tract Diseases;Smoking
891051,Case report.,Adenoma;Adult;Bronchial Neoplasms;Carcinoid Tumor;Humans;Male
885838,Characterization of lysocardiolipin from Acinetobacter sp. HO1-N.,Acinetobacter;Cardiolipins;Chemical Phenomena;Chemistry;Hydrolysis;Lipase;Phospholipases
884414,Multiple personality--an objective case study.,Adult;Dissociative Identity Disorder;Electrocardiography;Electroencephalography;Female;Humans;Hypnosis;Psychiatric Status Rating Scales;Psychophysiology
890179,II. Particulate matter levels in large-volume injections: USP XIX method.,Drug Contamination;Filtration;Injections;Pharmacopoeias as Topic;United States
919729,[Frequency of surgical primary treatment for acute ischemia syndromes].,Adult;Age Factors;Aged;Circadian Rhythm;Female;Humans;Ischemia;Male;Middle Aged;Seasons
914768,"Diagnostic features of aneurysms of sinus of Valsalva (a report of 20 cases with clinical, radiologic, electrocardiographic and haemodynamic assessment).",Adolescent;Adult;Aortic Aneurysm;Aortic Rupture;Child;Electrocardiography;Female;Hemodynamics;Humans;Male;Radiography
915412,Tettnang virus antibodies in mammalian sera from Egypt.,"Adolescent;Adult;Animals;Antibodies, Viral;Arboviruses;Buffaloes;Camelus;Cattle;Child;Horses;Humans;Middle Aged;Perissodactyla;Sheep;Swine"
917189,[Reliability of the results of the ultrasonic hemodynamic recording (Doppler effect) in the diagnosis of cerebral ishemic ischemia of carotid origin].,"Angiography;Blood Circulation;Blood Pressure;Brain;Carotid Artery Diseases;Constriction, Pathologic;Doppler Effect;Electromagnetic Phenomena;Hemodynamics;Humans;Ischemia;Ultrasonography"
915577,"A rapid, efficient synthesis of oxytocin and 8-arginine-vasopressin. Comparison of benzyl, p-methoxybenzyl, and p-methylbenzyl as protecting groups for cysteine.",Arginine Vasopressin;Benzyl Compounds;Cysteine;Drug Stability;Methods;Oxytocin;Vasopressins
951833,Platelet lifespan and gas exchange during perfusion with spiral coil membrane lungs coated with ethylcellulose perfluorobutyrate.,"Animals;Blood Cell Count;Blood Platelets;Carbon Dioxide;Cell Survival;Cellulose;Extracorporeal Circulation;Fluorocarbon Polymers;Fluorocarbons;Half-Life;Oxygen;Oxygen Consumption;Oxygenators, Membrane;Sheep;Silicone Elastomers"
948534,[The mucilages of Helianthemum-leaves (author's transl)].,"Chromatography, Gel;Electrophoresis, Polyacrylamide Gel;Helianthus;Hydrolysis;Polysaccharides"
946780,"Role of the practitioner, public health officer, dermatologist, and other specialists in the teaching, investigation, and treatment of STD. The situation in the U.S.A.","Education, Medical;Medicine;Research Support as Topic;Sexually Transmitted Diseases;Societies, Medical;Specialization;United States"
946754,Sebaceous lymphadenoma of the parotid gland.,Aged;Female;Humans;Lymphoma;Parotid Neoplasms;Sebaceous Gland Neoplasms
949414,[Histoautoradiographic studies of the dissemination of cells of Erhlich's ascites carcinoma in various organs of the tumor-bearing mouse].,"Animals;Carcinoma, Ehrlich Tumor;Liver Neoplasms;Lung Neoplasms;Mice;Neoplasm Metastasis;Neoplasm Transplantation;Peritoneal Neoplasms;Splenic Neoplasms;Tongue Neoplasms"
977584,The anomeric configuration of the D-mannosyl retinyl phosphate formed in rat liver microsomes.,"Animals;Chromatography, Paper;Diterpenes;Hexosephosphates;Mannose;Microsomes, Liver;Molecular Conformation;Polyisoprenyl Phosphate Monosaccharides;Rats;Stereoisomerism;Vitamin A"
973532,[Pathogenetic basis for treating and preventing transient cerebral circulatory disorders (review)].,"Anticoagulants;Antihypertensive Agents;Arteries;Arteriosclerosis;Baths;Health Resorts;Humans;Hypertension;Intracranial Arteriosclerosis;Intracranial Embolism and Thrombosis;Ischemic Attack, Transient;Risk;Spasm;Vasodilator Agents"
974556,Fluorinated corticosteroids on the skin.,"Adrenal Cortex Hormones;Clothing;Diaper Rash;Fluorides, Topical;Humans;Infant;Plastics;Skin"
979412,[Diagnosis of breast cancer through health education].,Adult;Breast Neoplasms;Female;Finland;Health Education;Humans;Methods;Palpation
977622,A clinical evaluation of aspirin prophylaxis of thromboembolic disease after total hip arthroplasty.,Adolescent;Adult;Aged;Arthroplasty;Aspirin;Female;Hip Joint;Humans;Joint Prosthesis;Male;Middle Aged;Postoperative Complications;Prospective Studies;Pulmonary Embolism;Thromboembolism;Thrombophlebitis
1008070,Candida peritonitis. Report of 22 cases and review of the English literature.,Adult;Amphotericin B;Candidiasis;Female;Humans;Male;Peritoneal Dialysis;Peritonitis;Postoperative Complications;Prognosis;Therapeutic Irrigation
1011975,[Outline of mental-status findings].,Humans;Personality Inventory;Psychiatric Status Rating Scales
1007110,[Use of diadynamic currents in lesions of the joints].,"Adult;Diathermy;Female;Hand Injuries;Humans;Ligaments, Articular;Male;Middle Aged;Tarsal Joints"
1011107,Prolonged decreases in excitability of pyramidal tract neurones [proceedings].,Action Potentials;Animals;Cats;Neurons;Pyramidal Tracts;Time Factors
1002589,"Epidemiologic analysis of oral and pharyngeal cancer in dogs, cats, horses, and cattle.","Age Factors;Animals;Breeding;Carcinoma, Squamous Cell;Cat Diseases;Cats;Cattle;Cattle Diseases;Dog Diseases;Dogs;Horse Diseases;Horses;Melanoma;Mouth Neoplasms;Pharyngeal Neoplasms;Tonsillar Neoplasms"
1042601,Safety: catering food hygiene.,Food Services;Occupational Medicine;United Kingdom
1036297,"The comparative effect of prolonged feeding with raw and heated soybean mean on the growth response, pancreatic enlargement and pancreatic enzymes of chicks.",Amylases;Animal Feed;Animals;Chickens;Chymotrypsin;Food Handling;Hot Temperature;Lipase;Male;Pancreas;Peptide Hydrolases;Soybeans;Time Factors;Trypsin
1040766,"A child grows. Part II. How the child grows and develops psychologicall, socially and culturally.","Acculturation;Adolescent;Child;Child Development;Child, Preschool;Female;Growth;Humans;Infant;Infant, Newborn;Learning;Male;Motor Skills;Socialization"
1033381,[Pulmonary function in healthy subjects and its prediction. 3. Spirography in adults (author's transl)].,Adolescent;Adult;Aged;Female;Humans;Male;Middle Aged;Spirometry
1034756,[Diagnostic and prognostic value of bone marrow culture in preleukemia (author's transl)].,"Adult;Aged;Bone Marrow;Bone Marrow Cells;Cells, Cultured;Female;Humans;Male;Middle Aged;Preleukemia"
1069523,Discussion paper: asbestos fiber exposures in a hard rock gold mine.,"Air Pollutants, Occupational;Asbestos;Environmental Exposure;Gold;Humans;Microscopy, Electron;Mining;X-Ray Diffraction"
1071709,Reversed diurnal blood pressure rhythm in hypertensive pregnancies.,"Blood Pressure;Circadian Rhythm;Female;Humans;Hypertension;Pre-Eclampsia;Pregnancy;Pregnancy Complications, Cardiovascular"
1067594,A possible conformation for double-stranded polynucleotides.,"DNA;Models, Molecular;Models, Structural;Nucleic Acid Conformation;Poly C;Poly G;RNA;Thermodynamics;X-Ray Diffraction"
1071692,Prazosin and hydrallazine in the treatment of hypertension.,Heart Rate;Humans;Hydralazine;Hypertension;Prazosin;Quinazolines;Time Factors
1065347,A scavenging system and expiratory valve for use in out-patient dental anaesthesia.,"Anesthesia, Dental;Dental Equipment"
1094152,[Yoshida sarcoma and ascitic liver neoplasms].,"Animals;Ascites;History, 20th Century;Japan;Liver Neoplasms;Neoplasm Metastasis;Neoplasms, Experimental;Sarcoma, Yoshida"
1096115,James Mackenzie lecture. Fifty years of progress.,"Angina Pectoris;Diagnosis;Drug-Related Side Effects and Adverse Reactions;Family Practice;History, 19th Century;History, 20th Century;Humans;Myocardial Infarction;Personal Health Services;Philosophy, Medical;Physician-Patient Relations;Preventive Health Services;United Kingdom"
1095994,Circulatory adjustments at birth.,"Adrenal Glands;Animals;Asphyxia;Autonomic Nervous System;Blood Circulation;Brain;Cardiac Output;Ductus Arteriosus;Female;Fetal Heart;Fetus;Gestational Age;Heart Septum;Humans;Infant, Newborn;Kidney;Placenta;Pregnancy;Propranolol;Pulmonary Circulation;Regional Blood Flow;Umbilical Cord;Vascular Resistance"
1101205,[Sylvain Blondin (1901-1975)].,France;General Surgery;History of Medicine
1102746,Disseminated aspergillosis in a renal transplant patient: Diagnostic difficulties re-emphasized.,"Aspergillosis;Brain Abscess;Humans;Immunosuppression Therapy;Kidney;Kidney Transplantation;Lung Abscess;Male;Middle Aged;Transplantation, Homologous"
1132147,[Changes of blood-flow properties in patients with chronic liver disease (author's transl)].,"Alanine Transaminase;Aspartate Aminotransferases;Blood Viscosity;Chronic Disease;Cortisone;Esophageal and Gastric Varices;Fibrinogen;Hepatitis;Humans;Hypertension, Portal;Immunoglobulin G;Immunosuppression Therapy;Liver Cirrhosis;Liver Diseases;Middle Aged"
1125528,Letter: haloperiodol in the treatment of stutter.,"Dose-Response Relationship, Drug;Haloperidol;Humans;Stuttering;Time Factors"
1130120,Permanent neonatal diabetes mellitus: a case report with plasma insulin studies.,"Blood Glucose;Chronic Disease;Diabetes Mellitus;Drug Tolerance;Glucagon;Glucose Tolerance Test;Humans;Hyperglycemia;Infant, Newborn;Infant, Newborn, Diseases;Insulin;Male;Tolbutamide"
1124280,"The reaction of the hydrated electron with amino acids, peptides, and proteins in aqueous solution. I. Factors affecting the rate constants.",Electron Transport;Electrons;Peptides;Radiation Effects;Solutions;Water
1127593,5-chloro-2-pyrimidinyl analog of dantrolene.,"Animals;Chlorine;Dantrolene;Dose-Response Relationship, Drug;Hydantoins;In Vitro Techniques;Mice;Muscle Contraction;Muscles;Pyrimidines;Rats"
1157214,Current management of pheochromocytoma.,Adrenal Gland Neoplasms;Humans;Pheochromocytoma
1159822,Effects of cigarette smoke on the bronchial epithelium of Syrian hamsters: ultrastructural studies.,"Animals;Bronchi;Bronchial Neoplasms;Cricetinae;Epithelial Cells;Epithelium;Hyperplasia;Lysosomes;Metaplasia;Mitochondria;Plants, Toxic;Precancerous Conditions;Smoking;Time Factors;Tobacco"
1159435,Cluster headaches associated with vascular malformations.,Cerebral Arteries;Dihydroergotamine;Female;Headache;Humans;Intracranial Arteriovenous Malformations;Middle Aged;Vascular Headaches
1154354,[Prevention of retained placenta and endometritis on cattle farms by hygienic procedures (author's transl)].,"Animals;Cattle;Cattle Diseases;Delivery, Obstetric;Endometritis;Female;Hygiene;Placenta Diseases;Pregnancy"
1162983,Editorial: Federal support for medical schools.,"Education, Medical;Financing, Government;Humans;Research Support as Topic;Schools, Medical;Training Support;United States"
1184311,The circadian rhythm of the intraocular pressure in the New Zealand White rabbit.,Animals;Circadian Rhythm;Intraocular Pressure;Male;Rabbits;Time Factors
1187968,Cephalic and digital vasomotor orienting responses: the effect of stimulus intensity and rise time.,"Auditory Perception;Female;Fingers;Habituation, Psychophysiologic;Humans;Male;Reflex;Reflex, Startle;Temporal Arteries;Vasomotor System"
1184466,The structure of a glyoxalase I inhibitor and its chemical reactivity with SH-compounds.,"Antibiotics, Antineoplastic;Butyrates;Chemical Phenomena;Chemistry;Crotonates;Glutathione;Lactoylglutathione Lyase;Lyases;Mercaptoethanol;Streptomyces;Structure-Activity Relationship;Sulfhydryl Compounds;X-Ray Diffraction"
1187912,"Creativity, task complexity, and intuitive versus analytical problem solving.",Art;Cognition;Creativity;Female;Form Perception;Humans;Logic;Male;Problem Solving
1185517,Perseverance in self-perception and social perception: biased attributional processes in the debriefing paradigm.,Adolescent;Aptitude;Feedback;Female;Humans;Psychological Theory;Self Concept;Social Perception
1219040,[Approaches to the semilunar bone and their indications].,Humans;Joint Dislocations;Lunate Bone;Wrist
1219009,[Radical mastoidectomy in the treatment of masked mastoiditis (author's transl)].,"Anti-Bacterial Agents;Child;Child Development;Child, Preschool;Drug Resistance, Microbial;Humans;Infant;Mastoid;Mastoiditis"
1214100,Combined approach for massive nasopharyngeal fibroma.,"Adolescent;Fibroma;Humans;Male;Maxilla;Methods;Nasopharyngeal Neoplasms;Neoplasm Recurrence, Local;Palate;Postoperative Complications;Radiography;Voice"
1215702,Comparison between conventional audiometry and ERA of deaf children in a serial test.,Adolescent;Audiometry;Auditory Threshold;Child;Deafness;Evoked Potentials;Humans
1215029,[Study of cerebral blood flow by the method of hydrogen clearance in the acute period of prolonged compression of the limbs].,"Acute Disease;Acute Kidney Injury;Animals;Cerebrovascular Circulation;Crush Syndrome;Dogs;Hindlimb;Hypoxia, Brain;Rabbits;Rats"
1248366,[Effect of thermal denaturation on the kinetics of enzymatic hydrolysis of acetylcholine in the presence of salts].,"Acetylcholine;Acetylcholinesterase;Calcium Chloride;Chlorides;Dose-Response Relationship, Drug;Erythrocytes;Hot Temperature;Hydrolysis;Potassium Chloride;Sodium Chloride"
1248946,"Syntheses of (2R,4'R,8'R)-alpha-tocopherol and (2R,3'E,7'E)-alpha-tocotrienol.",Methods;Molecular Conformation;Stereoisomerism;Vitamin E
1246935,The renal blood supply in oliguric states: when is a kidney ischemic? A fundamental in cardiology.,Anuria;Coronary Disease;Female;Humans;Ischemia;Kidney;Male;Middle Aged;Oliguria;Renal Artery Obstruction;Uremia
1253342,Limitations of present radionuclide methods in the evaluation of myocardial ischemia and infarction.,"Computers;Coronary Disease;Humans;Myocardial Infarction;Radioisotopes;Radionuclide Imaging;Tomography, X-Ray"
1251021,Massive edema of the ovary.,"Adolescent;Adult;Diagnosis, Differential;Edema;Female;Humans;Ovarian Cysts;Ovarian Diseases;Radiography"
1279742,"[2',5'-A synthetase--gene, enzyme, function].","2',5'-Oligoadenylate Synthetase;Adenine Nucleotides;Amino Acid Sequence;Animals;Antiviral Agents;Base Sequence;Enzyme Induction;Humans;Interferons;Mice;Molecular Sequence Data;Oligoribonucleotides"
1281370,Kallikrein-kinin system in the angiogenesis.,"Animals;Biological Assay;Blood Pressure;Bradykinin;Capillary Permeability;Chickens;Chromatography, Gel;Digestive System;Digestive System Physiological Phenomena;Guinea Pigs;In Vitro Techniques;Kallikreins;Kinins;Male;Muscle, Smooth;Neovascularization, Pathologic;Rats;Rats, Wistar;Respiration;Skin"
